,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks
1231,hidden,nadakkavu,hidden,hidden,social media,ug,electronics,no career issue,it internship,mern,online,afternoon,27-09-2025,baiju,2,60000,2020,joined,joined
1232,hidden,medical college,hidden,hidden,social media,ug,commerce,career gap,short term course,data science,offline,evening,20-01-2025,baiju,3,12500,2024,not joined,high fee
1233,hidden,pantheerankavu,hidden,hidden,social media,ug,electronics,no career issue,work experience,data science,offline,morning,25-04-2025,baiju,5,60000,2021,joined,joined
1234,hidden,tirur,hidden,hidden,social media,ug,civil,no career issue,job oriented course,java,offline,morning,21-07-2025,deepak,1,60000,2020,joined,joined
1235,hidden,kottayam,hidden,hidden,social media,ug,other,no career issue,short term course,data science,offline,weekend,23-12-2025,baiju,1,60000,2022,not joined,joined other institude
1236,hidden,chevayur,hidden,hidden,none,ug,commerce,backpapers,it internship,python,offline,morning,12-03-2025,sivaprasad,3,60000,2023,not joined,joined other institude
1237,hidden,nadakkavu,hidden,hidden,google,ug,commerce,non it background,others,flutter,online,afternoon,11-12-2025,sivaprasad,1,60000,2024,joined,joined
1238,hidden,vadakara,hidden,hidden,social media,ug,other,career gap,others,testing,offline,morning,12-02-2025,baiju,2,60000,2022,joined,joined
1239,hidden,wayanad,hidden,hidden,reference,ug,other,no career issue,it internship,mern,offline,morning,04-09-2025,faisal,4,60000,2022,not joined,joined other institude
1240,hidden,chevayur,hidden,hidden,social media,ug,electronics,career gap,it internship,mern,hybrid,morning,13-05-2025,baiju,2,60000,2020,not joined,joined other institude
1241,hidden,nilambur,hidden,hidden,social media,pg,commerce,backpapers,job oriented course,java,offline,morning,03-06-2025,rifna,1,60000,2020,joined,joined
1242,hidden,palakkad,hidden,hidden,social media,ug,computer science,non it background,work experience,ai,offline,morning,22-08-2025,deepak,1,60000,2022,not joined,not okay
1243,hidden,vadakara,hidden,hidden,reference,plus 2,mechanical,career gap,it internship,flutter,online,afternoon,16-06-2025,baiju,1,60000,2022,not joined,call not picking
1244,hidden,chevayur,hidden,hidden,reference,ug,civil,no career issue,work experience,python,online,afternoon,18-09-2025,sandra,1,12500,2023,not joined,not okay
1245,hidden,chevayur,hidden,hidden,social media,ug,mechanical,career gap,others,python,offline,afternoon,03-10-2025,monish,1,60000,2020,not joined,not okay
1246,hidden,pantheerankavu,hidden,hidden,reference,pg,civil,no career issue,others,data science,offline,weekend,12-12-2025,anupama,1,60000,2023,joined,joined
1247,hidden,kondotty,hidden,hidden,social media,pg,other,no career issue,job oriented course,ai,offline,evening,07-06-2025,monish,1,60000,2022,not joined,not interested
1248,hidden,chaliyam,hidden,hidden,social media,ug,commerce,no career issue,short term course,ai,offline,morning,14-11-2025,baiju,3,60000,2025,not joined,not impressed
1249,hidden,kottayam,hidden,hidden,google,ug,civil,career gap,work experience,ai,offline,afternoon,15-10-2025,baiju,2,60000,2020,not joined,high fee
1250,hidden,vadakara,hidden,hidden,social media,pg,other,no career issue,work experience,web designing,hybrid,afternoon,21-12-2025,lekha,1,60000,2022,not joined,not okay
1251,hidden,ernakulam,hidden,hidden,social media,ug,commerce,non it background,short term course,python,hybrid,evening,27-02-2025,baiju,1,60000,2022,joined,joined
1252,hidden,palazhi,hidden,hidden,others,ug,commerce,no career issue,short term course,java,offline,morning,14-05-2025,lekha,2,60000,2024,not joined,call not picking
1253,hidden,chevayur,hidden,hidden,social media,plus 2,other,non it background,others,java,offline,morning,21-07-2025,baiju,1,35000,2025,not joined,call not picking
1254,hidden,kottayam,hidden,hidden,reference,ug,other,no career issue,others,mern,offline,morning,18-11-2025,monish,6,12500,2022,not joined,not okay
1255,hidden,malappuram,hidden,hidden,social media,ug,mechanical,no career issue,short term course,python,hybrid,afternoon,06-05-2025,sandra,1,60000,2020,joined,joined
1256,hidden,kozhikode,hidden,hidden,social media,ug,other,non it background,it internship,data science,offline,morning,16-01-2025,baiju,3,60000,2023,not joined,suspected
1257,hidden,malappuram,hidden,hidden,others,ug,mechanical,no career issue,work experience,mern,offline,morning,24-09-2025,baiju,3,60000,2023,not joined,suspected
1258,hidden,ramanattukara,hidden,hidden,reference,sslc,mechanical,no career issue,job oriented course,data science,hybrid,weekend,12-05-2025,deepak,2,60000,2021,joined,joined
1259,hidden,koyilandy,hidden,hidden,google,plus 2,other,no career issue,others,python,offline,afternoon,24-02-2025,faisal,4,60000,2025,joined,joined
1260,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,no career issue,short term course,flutter,online,afternoon,22-04-2025,monish,3,60000,2021,joined,joined
1261,hidden,nadakkavu,hidden,hidden,others,ug,computer science,no career issue,others,mern,hybrid,morning,14-12-2025,deepak,5,60000,2024,not joined,suspected
1262,hidden,beypore,hidden,hidden,social media,ug,commerce,career gap,job oriented course,mern,offline,evening,19-11-2025,baiju,6,35000,2023,not joined,not impressed
1263,hidden,kozhikode,hidden,hidden,reference,ug,electronics,non it background,it internship,python,offline,morning,02-07-2025,baiju,3,60000,2024,not joined,not okay
1264,hidden,nadakkavu,hidden,hidden,social media,ug,other,no career issue,job oriented course,java,offline,morning,18-07-2025,baiju,1,60000,2025,joined,joined
1265,hidden,chaliyam,hidden,hidden,google,ug,electronics,no career issue,short term course,python,offline,morning,09-06-2025,sivaprasad,5,60000,2020,not joined,joined other institude
1266,hidden,trivandrum,hidden,hidden,social media,ug,other,career gap,work experience,data science,online,morning,04-10-2025,baiju,3,60000,2022,not joined,suspected
1267,hidden,tirur,hidden,hidden,google,ug,commerce,non it background,job oriented course,python,online,morning,27-02-2025,faisal,2,60000,2022,not joined,call not picking
1268,hidden,palakkad,hidden,hidden,social media,ug,other,no career issue,it internship,ai,offline,afternoon,18-09-2025,baiju,2,60000,2021,not joined,joined other institude
1269,hidden,chaliyam,hidden,hidden,social media,ug,mechanical,no career issue,others,data science,offline,afternoon,22-04-2025,baiju,1,12500,2024,not joined,high fee
1270,hidden,ernakulam,hidden,hidden,reference,ug,commerce,no career issue,work experience,mern,online,morning,20-07-2025,anupama,1,60000,2021,joined,joined
1271,hidden,medical college,hidden,hidden,social media,sslc,computer science,no career issue,others,mern,hybrid,morning,09-08-2025,baiju,1,35000,2022,not joined,high fee
1272,hidden,kozhikode,hidden,hidden,others,ug,electronics,career gap,work experience,java,online,morning,03-04-2025,baiju,1,35000,2021,not joined,suspected
1273,hidden,westhill,hidden,hidden,reference,ug,other,backpapers,job oriented course,testing,offline,afternoon,18-06-2025,sivaprasad,1,60000,2025,joined,joined
1274,hidden,tirur,hidden,hidden,google,ug,electronics,non it background,job oriented course,mern,offline,weekend,27-07-2025,sandra,5,35000,2023,not joined,not okay
1275,hidden,kunnamangalam,hidden,hidden,social media,ug,civil,no career issue,work experience,data science,offline,morning,12-12-2025,anupama,2,35000,2022,not joined,not interested
1276,hidden,chaliyam,hidden,hidden,social media,sslc,other,no career issue,job oriented course,python,online,morning,23-11-2025,monish,2,12500,2020,not joined,suspected
1277,hidden,kottayam,hidden,hidden,reference,pg,commerce,no career issue,job oriented course,mern,hybrid,afternoon,12-12-2025,monish,3,35000,2020,not joined,not impressed
1278,hidden,westhill,hidden,hidden,google,ug,electronics,career gap,work experience,python,online,weekend,25-12-2025,baiju,2,60000,2023,joined,joined
1279,hidden,chevayur,hidden,hidden,social media,sslc,electronics,no career issue,others,mern,hybrid,afternoon,14-05-2025,baiju,2,60000,2024,not joined,high fee
1280,hidden,trivandrum,hidden,hidden,reference,pg,civil,backpapers,short term course,mern,offline,morning,14-02-2025,baiju,2,60000,2024,joined,joined
1281,hidden,wayanad,hidden,hidden,social media,ug,computer science,no career issue,job oriented course,ai,online,morning,09-12-2025,baiju,6,60000,2024,not joined,suspected
1282,hidden,kannur,hidden,hidden,social media,ug,commerce,non it background,work experience,python,offline,morning,16-09-2025,rifna,2,60000,2025,not joined,suspected
1283,hidden,trivandrum,hidden,hidden,google,pg,computer science,non it background,job oriented course,data science,offline,evening,04-10-2025,monish,2,60000,2024,not joined,high fee
1284,hidden,chevayur,hidden,hidden,social media,diploma,other,non it background,others,data science,offline,afternoon,26-11-2025,monish,6,60000,2024,not joined,not okay
1285,hidden,chevayur,hidden,hidden,google,ug,electronics,no career issue,short term course,flutter,online,evening,11-12-2025,baiju,2,12500,2023,not joined,not okay
1286,hidden,medical college,hidden,hidden,social media,ug,electronics,no career issue,it internship,python,offline,afternoon,08-03-2025,sandra,5,35000,2024,not joined,joined other institude
1287,hidden,manjeri,hidden,hidden,reference,pg,electronics,no career issue,others,data science,offline,afternoon,02-06-2025,baiju,4,60000,2022,not joined,call not picking
1288,hidden,palakkad,hidden,hidden,none,pg,electronics,non it background,others,data science,hybrid,morning,07-07-2025,baiju,2,60000,2025,joined,joined
1289,hidden,kozhikode,hidden,hidden,social media,ug,electronics,career gap,others,python,offline,weekend,13-12-2025,faisal,1,60000,2023,not joined,not impressed
1290,hidden,kozhikode,hidden,hidden,social media,ug,other,backpapers,others,mern,offline,morning,22-06-2025,faisal,1,12500,2023,not joined,call not picking
1291,hidden,vadakara,hidden,hidden,reference,ug,computer science,no career issue,job oriented course,python,offline,evening,15-07-2025,baiju,2,60000,2020,not joined,call not picking
1292,hidden,ernakulam,hidden,hidden,social media,plus 2,electronics,non it background,short term course,python,hybrid,afternoon,01-05-2025,lekha,2,35000,2022,not joined,high fee
1293,hidden,trivandrum,hidden,hidden,social media,ug,other,no career issue,short term course,mern,offline,afternoon,10-12-2025,baiju,4,35000,2024,not joined,call not picking
1294,hidden,tirur,hidden,hidden,social media,ug,other,career gap,job oriented course,data science,offline,evening,16-11-2025,rifna,3,60000,2025,joined,joined
1295,hidden,westhill,hidden,hidden,google,pg,civil,no career issue,short term course,java,offline,evening,24-05-2025,baiju,1,60000,2024,not joined,high fee
1296,hidden,pantheerankavu,hidden,hidden,others,ug,electronics,no career issue,it internship,java,hybrid,morning,23-02-2025,baiju,1,60000,2020,joined,joined
1297,hidden,chevayur,hidden,hidden,social media,plus 2,civil,non it background,short term course,data science,offline,morning,12-09-2025,monish,1,35000,2023,not joined,not okay
1298,hidden,trivandrum,hidden,hidden,google,ug,electronics,non it background,job oriented course,mern,offline,morning,10-03-2025,rifna,1,60000,2022,not joined,high fee
1299,hidden,chaliyam,hidden,hidden,social media,ug,civil,no career issue,others,python,offline,weekend,27-11-2025,faisal,5,60000,2024,joined,joined
1300,hidden,kozhikode,hidden,hidden,social media,others,mechanical,non it background,it internship,mern,offline,afternoon,18-12-2025,deepak,1,35000,2022,not joined,not interested
1301,hidden,westhill,hidden,hidden,social media,ug,electronics,career gap,job oriented course,python,offline,morning,07-06-2025,faisal,2,12500,2022,not joined,joined other institude
1302,hidden,kozhikode,hidden,hidden,social media,pg,computer science,no career issue,others,python,offline,morning,01-07-2025,sandra,2,60000,2023,not joined,joined other institude
1303,hidden,nadakkavu,hidden,hidden,social media,diploma,computer science,no career issue,work experience,python,offline,afternoon,13-12-2025,lekha,2,60000,2021,not joined,suspected
1304,hidden,medical college,hidden,hidden,none,ug,mechanical,no career issue,others,python,offline,morning,13-07-2025,deepak,6,60000,2023,not joined,not impressed
1305,hidden,tanur,hidden,hidden,social media,pg,electronics,career gap,work experience,data science,offline,morning,15-05-2025,baiju,3,60000,2021,joined,joined
1306,hidden,ernakulam,hidden,hidden,google,pg,other,non it background,work experience,python,hybrid,morning,01-07-2025,baiju,1,60000,2024,not joined,not interested
1307,hidden,ramanattukara,hidden,hidden,reference,pg,electronics,no career issue,job oriented course,flutter,offline,afternoon,15-07-2025,sivaprasad,3,35000,2022,not joined,joined other institude
1308,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,python,offline,evening,03-07-2025,baiju,2,60000,2025,not joined,not impressed
1309,hidden,tirur,hidden,hidden,social media,ug,mechanical,backpapers,others,mern,offline,morning,19-08-2025,sivaprasad,2,60000,2024,not joined,not impressed
1310,hidden,malappuram,hidden,hidden,reference,ug,mechanical,no career issue,job oriented course,mern,offline,evening,18-09-2025,sivaprasad,3,60000,2020,joined,joined
1311,hidden,kannur,hidden,hidden,social media,ug,civil,non it background,work experience,python,offline,morning,24-05-2025,sivaprasad,6,60000,2021,not joined,not okay
1312,hidden,beypore,hidden,hidden,reference,sslc,computer science,backpapers,others,mern,offline,morning,12-04-2025,baiju,2,60000,2025,not joined,call not picking
1313,hidden,thrissur,hidden,hidden,reference,others,other,no career issue,work experience,mern,online,morning,05-12-2025,baiju,5,60000,2023,not joined,not okay
1314,hidden,chaliyam,hidden,hidden,social media,ug,mechanical,no career issue,it internship,flutter,offline,morning,11-12-2025,baiju,4,35000,2025,not joined,call not picking
1315,hidden,pantheerankavu,hidden,hidden,social media,ug,commerce,no career issue,others,mern,online,morning,20-05-2025,faisal,4,60000,2023,not joined,not impressed
